"date","wt","Q","P","GL","Ta_min","Ta_max","Ta"
2010-12-04,1.3,1.75,0,20.805,-8.08,-3.8,-5.94
2010-12-05,1.15,1.74,0.21,25.389,-9.71,-4.04,-6.88
2010-12-06,1.01363636363636,1.77,5.56,34.834,-6.81,-1.44,-4.13
2010-12-07,1.64444444444444,2.25,0.43,34.86,-3.66,3.74,0.04
2010-12-08,2.75714285714286,3.14,2.08,54.743,-0.42,5.61,2.6
2010-12-09,3.10714285714286,4.62,10.41,48.773,-1.74,5.49,1.88
2010-12-10,2.121875,3.92,5.96,24.323,-2.66,-0.13,-1.4
2010-12-11,1.76129032258065,4.56,7.99,49.857,-3.76,2.37,-0.7
2010-12-12,2.75,18.2,6.58,17.595,0.31,2.6,1.46
2010-12-13,3.01111111111111,12.1,1.49,22.55,-6.21,0.62,-2.8
2010-12-14,2.42,6.31,4.53,58.734,-7.34,-5.24,-6.29
2010-12-15,1.65,4.45,5.73,29.709,-6.24,-5.24,-5.74
2010-12-16,1.04090909090909,3.63,0.21,27.359,-11.78,-5.3,-8.54
2010-12-17,0.836842105263158,3.27,0.06,40.111,-14.15,-5.55,-9.85
2010-12-18,0.892307692307692,2.87,0,31.243,-9.11,-3.01,-6.06
2010-12-19,0.69375,2.62,0.79,54.967,-14.04,-2.69,-8.37
2010-12-20,0.85,2.5,2.08,46.412,-6.9,1.78,-2.56
2010-12-21,1.74230769230769,2.51,0,33.342,-1.88,3.09,0.61
2010-12-22,2.3625,2.62,0.01,43.307,-2.09,0.47,-0.81
2010-12-23,2.65,2.71,0.1,26.995,-2.08,1.22,-0.43
2010-12-24,2.7,3.01,2.33,34.387,-2.6,2.12,-0.24
2010-12-25,2.52777777777778,3,1.65,17.421,-4.77,0.85,-1.96
2010-12-26,1.57307692307692,2.79,0.56,26.19,-9.63,-4.45,-7.04
2010-12-27,0.778947368421053,2.7,0.48,38.957,-11.12,-3.47,-7.3
2010-12-28,0.727272727272727,2.39,0,32.504,-8.73,-2.38,-5.56
2010-12-29,0.65,2.25,0,36.869,-15.41,-5.85,-10.63
2010-12-30,0.45,1.96,0,58.323,-16.19,-4.45,-10.32
2010-12-31,0.45,2.16,0.03,60.879,-10.86,-2.21,-6.54
2011-01-01,0.447368421052632,2.07,2.88,25.825,-3.14,-0.57,-1.86
2011-01-02,0.515384615384615,2.01,2.09,16.927,-1.68,-0.12,-0.9
2011-01-03,0.609677419354839,1.94,0.99,33.841,-3.21,-1.09,-2.15
2011-01-04,0.590909090909091,1.91,0,29.926,-9.59,-3.01,-6.3
2011-01-05,0.65,1.89,0,26.621,-10.12,-5.89,-8.01
2011-01-06,0.485714285714286,1.91,1.06,25.759,-12.78,-3.85,-8.32
2011-01-07,0.488888888888889,1.92,0.5,37.125,-4.97,2.47,-1.25
2011-01-08,0.964285714285714,1.9,0.09,36.712,-1.32,3,0.84
2011-01-09,1.45,1.95,0.02,26.101,-3.84,0.81,-1.52
2011-01-10,1.70333333333333,1.95,0.96,45.806,-1.84,1.58,-0.13
2011-01-11,2.225,2.12,0.87,14.827,-0.17,1.05,0.44
2011-01-12,2.58333333333333,3.08,12.31,17.509,-0.29,3.54,1.63
2011-01-13,1.63777777777778,56.5,29.9,23.309,1.46,7.14,4.3
2011-01-14,1.65090909090909,122,2.69,12.656,6.62,10,8.31
2011-01-15,3.91111111111111,28.7,0.06,19.024,4.86,8.8,6.83
2011-01-16,3.96896551724138,14.1,0,34.766,0.94,9.93,5.44
2011-01-17,3.49487179487179,8.88,0,65.912,-2.74,6.4,1.83
2011-01-18,3.38888888888889,6.63,0.27,63.811,-1.36,6.58,2.61
2011-01-19,4.1,5.91,1.77,45.393,0.5,4.84,2.67
2011-01-20,3.475,5.36,0.25,17.274,-1.29,1.57,0.14
2011-01-21,2.6,4.45,0.23,38.741,-3.03,0.94,-1.05
2011-01-22,1.90740740740741,3.9,0.34,51.404,-4.25,-1.76,-3.01
2011-01-23,0.991176470588235,3.51,4.49,48.7,-8.38,-2.6,-5.49
2011-01-24,0.72962962962963,3.34,2.04,56.85,-3.68,-1.25,-2.47
2011-01-25,1.6125,3.25,5.79,34.839,-1.27,1,-0.14
2011-01-26,1.97272727272727,3.24,0.09,29.433,-0.95,1.39,0.22
2011-01-27,2.64444444444444,2.97,0,51.063,-2.14,1.13,-0.51
2011-01-28,2.07118644067797,2.75,0,41.924,-4.91,0.63,-2.14
2011-01-29,0.569090909090909,2.48,0,92.793,-7.13,-0.36,-3.75
2011-01-30,0.133333333333333,2.38,0,98.774,-9.93,-4.06,-7
2011-01-31,0.075,2.37,0,52.091,-8.2,-4.46,-6.33
2011-02-01,0.0428571428571429,2.31,0,32.983,-6.57,-4.95,-5.76
2011-02-02,0.106666666666667,2.23,0.01,28.724,-7.21,-4.43,-5.82
2011-02-03,0.675,2.19,1.08,33.686,-5.15,-0.73,-2.94
2011-02-04,1.57105263157895,2.27,0,67.032,-2.35,5.38,1.52
2011-02-05,2.88,4.9,0,66.558,2.98,8.51,5.75
2011-02-06,2.85660377358491,7.07,0,88.395,2.64,9.78,6.21
2011-02-07,2.66666666666667,5.13,0,100.963,-1.27,10.72,4.73
2011-02-08,2.34634146341463,3.75,0,112.515,-2.97,7.12,2.08
2011-02-09,2.71875,3.25,0,67.411,-2.62,7.77,2.58
2011-02-10,2.38181818181818,2.94,4.15,107.522,-3.65,5.44,0.9
2011-02-11,2.92285714285714,7.13,14.97,105.508,-1.08,7.48,3.2
2011-02-12,3.39615384615385,21.1,4.35,26.744,-0.52,8.64,4.06
2011-02-13,2.55,10.8,0.23,26.728,-2.03,0.08,-0.98
2011-02-14,2.735,6.28,0,29.805,-1.63,0.41,-0.61
2011-02-15,2.65714285714286,4.86,0,33.475,-1.42,0.57,-0.43
2011-02-16,2.44827586206897,4.1,0,39.443,-2.66,1.12,-0.77
2011-02-17,3.06923076923077,3.7,0.05,64.179,-0.54,4.56,2.01
2011-02-18,3.73571428571429,3.36,0.58,70.052,0.27,2.73,1.5
2011-02-19,3.62777777777778,3.26,0.18,29.406,-0.02,2.37,1.18
2011-02-20,3.10740740740741,3.05,0.07,29.168,-1.96,1.26,-0.35
2011-02-21,1.85128205128205,2.77,0.04,35.309,-5.91,-1.78,-3.85
2011-02-22,0.925,2.56,0.11,68.994,-8.55,-3.1,-5.83
2011-02-23,0.702857142857143,2.39,0,101.557,-6.87,-1.99,-4.43
2011-02-24,0.637837837837838,2.33,0,107.425,-10.7,2.36,-4.17
2011-02-25,1.14883720930233,2.28,0,144.389,-6.38,3.42,-1.48
2011-02-26,1.55,2.27,0.01,149.674,-7.03,5.28,-0.88
2011-02-27,1.51081081081081,2.23,0,148.889,-4.12,2.44,-0.84
2011-02-28,3.07222222222222,2.22,0,54.018,-1.07,8.38,3.66
2011-03-01,2.72,2.15,0,142.317,-2.63,4.12,0.75
2011-03-02,2.03571428571429,2.07,0,79.544,-3.61,4.73,0.56
2011-03-03,2.01754385964912,2.04,0,155.382,-1.74,6.64,2.45
2011-03-04,2.59803921568627,2.02,0,126.286,-2.82,5.81,1.5
2011-03-05,2.91034482758621,2.03,0,125.076,-4.51,8.33,1.91
2011-03-06,2.86666666666667,2,0,158.845,-3.37,3.66,0.15
2011-03-07,2.42615384615385,1.91,0,69.573,-4.74,4.02,-0.36
2011-03-08,2.17142857142857,1.87,0,129.388,-5.05,7.84,1.4
2011-03-09,2.53928571428571,1.89,1,179.895,-4.4,12.24,3.92
2011-03-10,3.72058823529412,2.03,0.78,158.462,2.38,9.85,6.12
2011-03-11,4.54090909090909,2.02,0,60.941,0.21,11.69,5.95
2011-03-12,5.03809523809524,2,0,128.865,-1.47,15.23,6.88
2011-03-13,5.15686274509804,1.99,0,155.216,1.04,11.41,6.23
2011-03-14,4.98260869565217,1.94,0,67.841,0.65,16.4,8.53
2011-03-15,6.13939393939394,1.93,0,124.142,2.6,18.04,10.32
2011-03-16,7.43,1.94,0.59,180.851,8.16,15.64,11.9
2011-03-17,7.78,2.11,16.28,78.359,7.7,11.48,9.59
2011-03-18,6.39,12.2,11.29,40.013,1.98,7.91,4.95
2011-03-19,5.19047619047619,7.79,0.17,26.394,2.56,5.74,4.15
2011-03-20,4.58928571428571,3.64,0,58.684,-3.01,6.61,1.8
2011-03-21,5.5225,2.81,0,141.346,0.65,10.69,5.67
2011-03-22,5.996875,2.41,0,190.766,-2.19,13.83,5.82
2011-03-23,6.55625,2.22,0,205.363,-0.33,14.78,7.23
2011-03-24,7.87796610169492,2.11,0,204.856,0.84,16.98,8.91
2011-03-25,8.52352941176471,2.06,0,207.329,0.6,17.06,8.83
2011-03-26,8.51372549019608,1.99,0.91,195.845,4.92,12.34,8.63
2011-03-27,8.47777777777778,1.95,2.21,134.101,3.69,9.35,6.52
2011-03-28,8.40208333333333,1.96,0,84.777,2.66,12.25,7.46
2011-03-29,9.26379310344828,1.82,0,139.984,2.04,15.52,8.78
2011-03-30,9.4974025974026,1.76,1.01,184.624,1.27,16.88,9.08
2011-03-31,10.2966101694915,1.84,3.88,221.303,5.73,15.7,10.72
2011-04-01,11.1186046511628,2.12,1.8,150.376,9.83,16.67,13.25
2011-04-02,11.8484375,1.95,0,105.614,6.12,20.26,13.19
2011-04-03,12.5256097560976,1.89,0,225.038,5.65,22.72,14.19
2011-04-04,12.0982456140351,2.57,9.96,229.113,7.57,17.18,12.38
2011-04-05,10.7066666666667,2.64,0,52.95,4.72,14.11,9.42
